Price,Close,High,Low,Open,Volume,20EMA,50EMA,100EMA,200EMA
Ticker,APLE,APLE,APLE,APLE,APLE,,,,
Date,,,,,,,,,
2019-07-31,12.247581481933594,12.364521809479587,12.17741698801061,12.294358059045074,1802100,12.226705630198083,12.278462470648938,12.30131173375489,12.33208945518641
2019-08-01,11.925897598266602,12.278966789837531,11.910206016636424,12.247582878325703,1547800,12.198057246204609,12.26463639722218,12.293877790477893,12.328047745167307
2019-08-02,11.878822326660156,11.996511809961506,11.84743841456303,11.918051655592947,925700,12.16765392053371,12.249506433670728,12.285658870402294,12.323577840505545
2019-08-05,11.651290893554688,11.847440566858626,11.49829363956651,11.784672731261496,1516900,12.118476489392851,12.226047000725002,12.2730971282865,12.316888418147824
2019-08-06,11.902359962463379,12.098509598300613,11.721901908402357,11.721901908402357,1752500,12.097893963018615,12.213353391381409,12.2657557982702,12.312763756897235
2019-08-07,11.910205841064453,12.004357574212015,11.721901626517864,11.808207943091727,1118300,12.080018903784886,12.201465252153293,12.258715205058206,12.308758205495915
2019-08-08,12.169124603271484,12.247584015208316,11.870977042107823,11.918052539619614,1299000,12.088505160878848,12.20019699141283,12.256941133735696,12.307368816419055
2019-08-09,12.074969291687012,12.145582517087577,11.991801905625112,12.114198611936885,794400,12.087216030479626,12.195286101227504,12.25333773092285,12.305056383337144
2019-08-12,12.263275146484375,12.27112131138571,12.122047171266237,12.192661158875307,1413400,12.10398356533722,12.197952338296401,12.253534511429018,12.304640649637117
2019-08-13,12.357423782348633,12.412345426385327,12.224042005472704,12.239734331341063,1431600,12.128120728862116,12.204206120416098,12.255591724714556,12.30516585493773
2019-08-14,12.161274909973145,12.357424505295292,12.078892439098478,12.341732178508884,1384100,12.13127826992031,12.202522543535983,12.253724065016707,12.303734104241565
2019-08-15,12.137741088867188,12.294660666163955,12.090664841552373,12.224046669317518,1375100,12.13189377648668,12.199982094333285,12.251427372419686,12.302082432446795
2019-08-16,12.341733932495117,12.388810171293411,12.161276638313094,12.169122802821382,1288800,12.151878553249388,12.205540989947474,12.253215621134052,12.302476974735834
2019-08-19,12.428043365478516,12.498657367276946,12.396659447818282,12.435889531956478,1152000,12.178179963937875,12.214266573301632,12.256677556665625,12.303726391559143
2019-08-20,12.333891868591309,12.451581375197915,12.318199535309557,12.412351290245168,1009200,12.193009669142963,12.218957761352208,12.258206552941381,12.304026545559465
2019-08-21,12.231891632080078,12.380965028785814,12.212276219190183,12.373119611881348,873500,12.196712713232213,12.219464971968987,12.257685465399573,12.303308785226337
2019-08-22,12.373120307922363,12.380965725268167,12.208354571635933,12.224046154579074,843600,12.213513436536036,12.22549067141814,12.25997130386537,12.304003427243213
2019-08-23,12.161274909973145,12.455499302956365,12.161274909973145,12.365270668688495,1050900,12.208538338768141,12.222972406263434,12.2580169198279,12.30258324299177
2019-08-26,12.239734649658203,12.286810131985005,12.176966841054934,12.25542622768337,980500,12.211509415995767,12.22362974914166,12.257654894676024,12.301957883854122
2019-08-27,12.161274909973145,12.310348273187394,12.15342874657994,12.278964367865903,928400,12.206725177326947,12.221184461331129,12.255746380127453,12.300558053268242
2019-08-28,12.310349464416504,12.337811038950077,12.1534299226245,12.176968415081848,917400,12.216594157049762,12.22468112811879,12.256827629321295,12.300655480244842
2019-08-29,12.420194625854492,12.459424701865222,12.357426803537908,12.357426803537908,840400,12.235984677888307,12.232348324108425,12.260062619351654,12.301844924479765
2019-08-30,12.578113555908203,12.657072509433878,12.491258556428283,12.491258556428283,2639100,12.26856838055687,12.245907744963318,12.266360657699309,12.304593866086018
2019-09-03,12.404402732849121,12.528367475934543,12.333339834312696,12.514945103128925,1497900,12.281504985537085,12.25212323468433,12.269094164137918,12.305586989138387
2019-09-04,12.609694480895996,12.625485816658017,12.435985269464346,12.435985269464346,1135300,12.31276112795222,12.266145636496553,12.275838724865801,12.308612934330005
2019-09-05,12.736026763916016,12.775506983789224,12.617589116329185,12.633381204278468,1215800,12.353072140901153,12.284572347375748,12.284951359302438,12.312865808256234
2019-09-06,12.728130340576172,12.807087756594056,12.712338254966124,12.73602487736502,1109500,12.38879196944163,12.301966778481649,12.2937271807138,12.316997793652451
2019-09-09,12.909735679626465,12.909735679626465,12.664964360191071,12.7281312008846,1200000,12.4384056561259,12.325800853036348,12.30592536881108,12.322895683065127
2019-09-10,13.028178215026855,13.028178215026855,12.807093436484578,12.89394843984348,1131300,12.494574471259323,12.353345063310487,12.320227405369808,12.329913419701564
2019-09-11,13.028178215026855,13.043970307640627,12.89394843984348,12.972907396895497,1809200,12.545393875427658,12.379809108475836,12.334246233283809,12.33686132811276
2019-09-12,12.893948554992676,13.059762516884392,12.878156462237873,13.059762516884392,809700,12.578589559195755,12.399971439711791,12.345329447575073,12.342404484599127
2019-09-13,12.90184211730957,13.028175822990578,12.87815398273817,12.933424790721538,1022500,12.609375517111356,12.419652642754842,12.356349500441103,12.347971028208187
2019-09-16,12.90184211730957,12.941320835578672,12.818935905334515,12.909738162166704,817200,12.637229479034996,12.438562033913852,12.3671513344385,12.353482183323624
2019-09-17,12.83078384399414,12.925534910412702,12.779460286933373,12.893950719600813,1017600,12.655663228078724,12.453943281367982,12.376332176211879,12.358231453579053
2019-09-18,12.862364768981934,12.893947445757702,12.763666456780477,12.87025930866333,1466600,12.675349089117125,12.46995981029402,12.385956583989502,12.36324770547361
2019-09-19,12.925531387329102,12.98869824571852,12.893947205126041,12.949218017964697,1317600,12.699175974661122,12.487825362334611,12.396641233560583,12.368842567979636
2019-09-20,12.933428764343262,13.051867967572552,12.875788974592046,12.925534223077204,2009000,12.721485764154659,12.505300005550637,12.407270689615686,12.37446034107778
2019-09-23,12.878154754638672,12.980801837917383,12.82288394334244,12.878154754638672,1047200,12.736406620391232,12.519921760416835,12.416595126546834,12.37947222578983
2019-09-24,12.85446834564209,12.96500997013485,12.830780209243635,12.878154976023863,1331900,12.747650594224648,12.533041234347237,12.425265883360602,12.384198555340598
2019-09-25,12.893948554992676,12.972907512749833,12.870260415860471,12.878156462237873,979400,12.761583733345413,12.547194462607843,12.434546728343417,12.389270694640619
2019-09-26,12.941323280334473,12.987908899580491,12.890001238092664,12.925532693653759,1212900,12.77870178543961,12.562650494675555,12.444581907590765,12.394763755194786
2019-09-27,12.988697052001953,13.122926801995272,12.94921682787653,12.94921682787653,1679400,12.798701334636023,12.579358202806002,12.455356464905838,12.40067353924262
2019-09-30,13.091344833374023,13.1466156504664,13.020281923964733,13.020281923964733,1933800,12.826572144039641,12.599436109887101,12.467950293984417,12.407545890428008
2019-10-01,13.011906623840332,13.210501057456153,12.976159565183272,13.186670695121638,1134000,12.844223046877802,12.615611424159777,12.478721706456811,12.413559430063952
2019-10-02,12.82125186920166,12.980127969117985,12.741815334398277,12.964240056095397,1315800,12.84203531567055,12.623675755337889,12.48550448195671,12.417616071249402
2019-10-03,12.82125186920166,12.908633875671118,12.745786555076535,12.805365471333852,1493600,12.84005593981637,12.631423838234507,12.49215294507047,12.421632347845941
2019-10-04,12.85303020477295,12.900692437991882,12.761676959788714,12.86891812089762,739500,12.841291584097949,12.640114283981113,12.499299029421016,12.425924863835265
2019-10-07,12.908638000488281,12.928497140534903,12.829199925146533,12.837143884196234,846400,12.847705528516077,12.650644625804922,12.507404751620367,12.430727979622857
2019-10-08,12.765646934509277,12.876859306210465,12.741816577804697,12.868916864078889,1077600,12.839890424324954,12.655154520263917,12.512518458212226,12.434060506537149
2019-10-09,12.710041046142578,12.849056514022777,12.710041046142578,12.829197377919172,946600,12.827523816879014,12.657306933043474,12.516429796587083,12.436806581558098
2019-10-10,12.710041046142578,12.789479105711962,12.694153131197709,12.765647233294658,1082400,12.816334981570781,12.659374937478734,12.520263682716894,12.439525332449486
2019-10-11,12.860973358154297,12.944382639857475,12.781535297656278,12.829197527893097,972800,12.820586255531115,12.667280757897384,12.52701040896318,12.443718845143067
2019-10-14,12.741817474365234,12.83714193820079,12.642519516451909,12.765647832746605,972000,12.81308446684865,12.670203766386319,12.531264014218666,12.446685000657716
2019-10-15,12.78947925567627,12.86097335861153,12.714012416380728,12.733873067872173,1116500,12.810836351498901,12.674881236554553,12.536377187316836,12.450095888767354
2019-10-16,12.82125186920166,12.936436965883257,12.773589645288675,12.789477558311264,1011700,12.81182830556583,12.680621261364244,12.542018270126436,12.453788983100033
2019-10-17,12.87685775756836,12.900689626561716,12.789477268235544,12.85302740372975,1047500,12.818021586708928,12.688316810234994,12.548648755026274,12.457998622646983
2019-10-18,12.93246841430664,12.948354815453207,12.813310557199298,12.853030347953444,858600,12.828921284575376,12.697891382943686,12.556249144318954,12.462719715101308
2019-10-21,13.107232093811035,13.107232093811035,12.948355947217902,12.948355947217902,1220300,12.855427075931154,12.713943959840444,12.567159697774244,12.469132773595932
2019-10-22,13.194608688354492,13.198579908562898,13.04367656280681,13.139002514509189,858400,12.887730086638138,12.732793557037073,12.579584430260981,12.476351439414426
2019-10-23,13.234331130981445,13.250219047142307,13.123118748165576,13.202556813814802,958500,12.92073970990893,12.752461697191755,12.592549711463366,12.48389352589768
2019-10-24,13.091341972351074,13.242274134691417,13.011903912426947,13.242274134691417,993900,12.936987544427229,12.765751119747023,12.60242678593639,12.48993778904647
2019-10-25,13.027791976928711,13.083398164967155,12.993634322892234,13.043679892126834,935600,12.945635585617845,12.776027231793364,12.610849859025345,12.495289572010472
2019-10-28,13.011906623840332,13.091344700317718,13.00396417983235,13.059570378819934,1020600,12.951947113067606,12.7852774040305,12.618791577140492,12.500430040187885
2019-10-29,13.003962516784668,13.051624750513568,12.988074600490004,12.996018558637335,1009500,12.956900961040658,12.793853290805174,12.626418724460178,12.50544031358686
2019-10-30,13.035736083984375,13.043680041674515,12.908635791252138,13.003961768378819,1079200,12.96440906798768,12.803338890537693,12.634524018708182,12.510716888416686
2019-10-31,13.091341972351074,13.107229887366893,13.007932691250478,13.075454057335254,1746200,12.976497916022288,12.814633129040178,12.643569918780319,12.516494252435935
2019-11-01,13.21122932434082,13.243197627295705,13.06736815003066,13.107328909825585,1474700,12.998853288243101,12.830185921012752,12.654810699088447,12.523407039221059
2019-11-04,13.29115104675293,13.29115104675293,13.155282327209457,13.235205372424199,2292500,13.026691170005941,12.848262984767269,12.6674114980521,12.5310462830771
2019-11-05,13.331110954284668,13.487758814470789,13.18724980343332,13.251187923322249,1690900,13.05568353041344,12.867198199258148,12.680554061541855,12.539007125576678
2019-11-06,13.23520278930664,13.458986967350846,13.23520278930664,13.387056393136815,1351400,13.072780602688983,12.88162975180907,12.691537204665911,12.545934445613792
2019-11-07,13.115317344665527,13.291146768009959,13.091339981498411,13.243193566080532,1254000,13.076831720972464,12.890793971136773,12.699928890606499,12.551599947096893
2019-11-08,13.083351135253906,13.135299810449135,12.967462814762929,13.083351135253906,949300,13.077452617570696,12.8983452324747,12.707521410302487,12.55689100369547
2019-11-11,13.083351135253906,13.163272643063502,13.011420558701234,13.107326977834767,986700,13.078014381159573,12.90560036591702,12.714963583073802,12.562129412964708
2019-11-12,12.899528503417969,13.13530062464276,12.899528503417969,13.083351946227484,1101600,13.061015726136564,12.905362253662156,12.718618333971705,12.56548661784484
2019-11-13,12.819605827331543,12.939489610003072,12.819605827331543,12.89952733284256,1703700,13.038024307202752,12.901999256551154,12.720618086315465,12.568015167192968
2019-11-14,12.923506736755371,12.963467495811392,12.819607848566573,12.827598780853583,2255700,13.02711787192205,12.902842687147398,12.724635683353878,12.571552396740852
2019-11-15,12.851573944091797,12.995435091038399,12.835589033452178,12.955472814439354,1702200,13.010399402604882,12.900832148204042,12.727149312279382,12.574338680794096
2019-11-18,12.899528503417969,12.99543645290142,12.86756020319358,12.979451540586654,1306500,12.999840269348987,12.9007810248791,12.730562761608859,12.577574400422193
2019-11-19,12.8755521774292,12.999431432219072,12.859567265712737,12.923505388173503,1487200,12.98800330821377,12.899791658312438,12.733433839149855,12.580539353427238
2019-11-20,12.779642105102539,12.891533419689763,12.755665503719907,12.835587762396152,2094700,12.968159384107938,12.895079911127736,12.734348854317235,12.582520475334455
2019-11-21,12.635783195495605,12.771651127173888,12.559856393102812,12.755666978471591,2408200,12.936504509002,12.884911412475496,12.732397059093044,12.583050452649493
2019-11-22,12.635783195495605,12.731690374316894,12.607010813188467,12.667752255102702,1361000,12.907864383906153,12.875141678476286,12.730483913279233,12.58357515655841
2019-11-25,12.803620338439941,12.819605248582498,12.655762968431167,12.667751651038085,1219000,12.897936379576038,12.87233692004349,12.73193215932202,12.58576466085574
2019-11-26,12.93948745727539,12.93948745727539,12.799621797090394,12.819603694548785,1415800,12.901893625071214,12.87497027444474,12.736042165222086,12.58928429067086
2019-11-27,13.099334716796875,13.099334716796875,12.923505262836304,12.955473561554102,980400,12.920697538568895,12.883768880027178,12.743236077134458,12.594359419289031
2019-11-29,12.995434761047363,13.123310994107207,12.979449850813646,13.10732608387349,859700,12.92781536928113,12.888147934184833,12.748230110479268,12.598350218709513
2019-12-02,12.890894889831543,13.043686669070723,12.890894889831543,13.027604373356038,1144200,12.924299133143075,12.888255657935684,12.751055155614957,12.601261110959483
2019-12-03,12.858724594116211,12.931100278426506,12.794390822933515,12.874808420371409,938000,12.91805393895004,12.887097577001587,12.75318722370409,12.603822936662535
2019-12-04,12.770267486572266,12.963269591766464,12.762225572414353,12.834601265997284,1168700,12.903979038723584,12.882516004827888,12.753525446731183,12.605479101338254
2019-12-05,12.794389724731445,12.858723490392073,12.722014046633493,12.794389724731445,1270600,12.893541961200523,12.879060072275088,12.754334640354951,12.607358809033709
2019-12-06,12.890894889831543,12.955228674205516,12.794393446351378,12.826560338538366,2235500,12.893289859165382,12.879524182767499,12.757038803710923,12.610180063569011
2019-12-09,12.826558113098145,12.858724999704094,12.774287209958127,12.842641939860655,1260000,12.886934454778025,12.877447081996152,12.75841542369879,12.612333078987211
2019-12-10,12.75418472290039,12.834602337354022,12.73810166016119,12.786351615298,1246700,12.874291623170631,12.872613263992399,12.758331647445354,12.613744538130625
2019-12-11,12.75418472290039,12.810477359785617,12.689850938105169,12.73810166016119,2003600,12.862852870763941,12.867969007478987,12.758249530127632,12.615141952904455
2019-12-12,12.697893142700195,12.850685693345769,12.657684334555814,12.75418501395079,1877700,12.847142420472156,12.861299365722957,12.757054354138969,12.615965347827796
2019-12-13,12.681809425354004,12.738101293700568,12.601391813213896,12.697892487630513,1245700,12.831396420937093,12.854260544532018,12.755564355549167,12.616620512778306
2019-12-16,12.866769790649414,12.874811705829188,12.72201838509045,12.786352172690158,2556400,12.834765313290648,12.85475110320329,12.757766443372935,12.619109560319313
2019-12-17,12.818521499633789,12.931106032763099,12.794396516434434,12.931106032763099,1287800,12.833218283418566,12.85333033443586,12.758969513793941,12.621093758720452
2019-12-18,12.906975746154785,12.906975746154785,12.786350105635611,12.818516994235331,1627100,12.840242803679157,12.855434076071896,12.761900330276335,12.623938355610345
2019-12-19,12.95522689819336,12.97130919170335,12.874809295290618,12.906975416148795,1004300,12.851193669823367,12.85934752007666,12.765728579145978,12.627234759019132
2019-12-20,13.011518478393555,13.035642685055384,12.931100877231733,12.94718470423173,2271700,12.866462699211004,12.865315008638108,12.770595705863752,12.631058477619872
2019-12-23,12.9391450881958,13.035644999653899,12.91099915286732,13.011520788708593,1415100,12.87338483149527,12.868210305875664,12.773933317395079,12.634124016033564
2019-12-24,12.906975746154785,12.971309523354229,12.898935366113314,12.947185315553336,470400,12.876583966224747,12.869730519219944,12.776567820934876,12.636838958621833
2019-12-26,12.947186470031738,12.979352594580538,12.910998621265353,12.947186470031738,608000,12.883308014206364,12.872768007487075,12.779946408045705,12.639926993561236
2019-12-27,12.931100845336914,13.007496722641221,12.906975104896425,12.995434619340056,1193300,12.887859712409274,12.875055569755695,12.782939565219788,12.64282424581771
2019-12-30,13.051727294921875,13.051727294921875,12.955227394809983,12.96326930879235,1271600,12.903466148839044,12.881983872703389,12.78826209452082,12.646892932873474
2019-12-31,13.067815780639648,13.104003639539588,12.991419871334802,13.011523896537255,1968200,12.919118494724817,12.88927139850481,12.793797811077628,12.651081219915923
2020-01-02,12.946438789367676,13.173002023782487,12.910026868539148,13.156818604895193,1638400,12.921720427547946,12.891513256970022,12.796820404707134,12.654020101204
2020-01-03,12.905980110168457,12.978804718394375,12.841247982487454,12.905980110168457,1764200,12.920221349702281,12.89208058454643,12.7989819830331,12.656527165969818
2020-01-06,12.792699813842773,12.8800881127429,12.768424686184398,12.857431944262709,2367500,12.908076441525186,12.888183299420797,12.798857583643192,12.657882117689947
2020-01-07,12.736061096191406,12.792702300067804,12.638962881690741,12.784610589275745,2010800,12.891694027683872,12.882217722823565,12.797614088842167,12.658660017973546
2020-01-08,12.833158493041992,12.865524562480047,12.638962076413666,12.711785925566279,2140700,12.886119214860837,12.880293831459582,12.798317938430284,12.660396321208058
2020-01-09,12.68751049041748,12.816974757190247,12.675372926032072,12.784608690497056,1377700,12.867204098247184,12.872733700438324,12.796123731538941,12.66066611393651
2020-01-10,12.711784362792969,12.727967009688536,12.647052231874959,12.703692653511249,1528300,12.852402218680115,12.866421961707134,12.79445364502912,12.661174753228616
2020-01-13,12.744149208068848,12.76033262508281,12.663233666334627,12.711783145708718,1395000,12.842092408145708,12.861626951760535,12.79345751756456,12.66200036969469
2020-01-14,12.768426895141602,12.79270202699961,12.687512103952232,12.736060824332254,1426800,12.83507664500246,12.8579720475794,12.792961861674996,12.663059340097147
2020-01-15,12.800788879394531,12.881704416420218,12.772468672935867,12.816972295466769,1950400,12.831811143515989,12.85572957039568,12.79311685212489,12.664429783274237
2020-01-16,12.905980110168457,12.93834617400896,12.812927773085494,12.825065336401119,1831500,12.838874854625749,12.857700179798533,12.795351768125752,12.666833269113981
2020-01-17,12.922163963317871,12.986895321512081,12.873614480087392,12.914072254168147,1160100,12.846807150691665,12.860228171309096,12.797862900703812,12.669373873036408
2020-01-21,12.816972732543945,12.946436978865759,12.760332317695097,12.922162625597363,1343000,12.843965777534741,12.858531879592816,12.798241313215499,12.670842518404642
2020-01-22,12.776514053344727,12.889795646647931,12.76033140954011,12.81697182035785,1176300,12.837541803802358,12.855315494249753,12.79781107044578,12.671893976463748
2020-01-23,12.727968215942383,12.792701124663122,12.68751120903534,12.768425994517367,2363700,12.827106224006169,12.850321483335739,12.79642804362393,12.672451929095375
2020-01-24,12.533768653869629,12.764376930605172,12.501402593479865,12.736056724222596,2135900,12.799169312564594,12.837907646886087,12.79122686758919,12.671071996008553
2020-01-27,12.371941566467285,12.452857124299502,12.274843360069397,12.452857124299502,2076900,12.758480955793422,12.819634467261821,12.782924188359052,12.668095573824063
2020-01-28,12.493310928344727,12.541860404929878,12.380030102425623,12.412396162926475,1660100,12.733226667464974,12.806837465735661,12.777189272319164,12.666356423122776
2020-01-29,12.388124465942383,12.622778647790131,12.371941046389061,12.558046512912677,1634900,12.70035979112949,12.790417348096708,12.769485018727545,12.663587945936902
2020-01-30,12.363850593566895,12.380034014765481,12.234386310650171,12.331484522837714,1757000,12.668311296123528,12.773689240075932,12.76145265387288,12.66060548471929
2020-01-31,12.15346908569336,12.363848117466555,12.145377376714588,12.331482053219307,2682800,12.619278704653988,12.749366881080537,12.749413375295067,12.65555935139565
2020-02-03,12.226784706115723,12.348970782984676,12.177909809264063,12.186055754879362,1315200,12.58189832384082,12.728873462454466,12.73906429273706,12.651292937014757
2020-02-04,12.316384315490723,12.426352219867226,12.275655375702398,12.275655375702398,1544900,12.556611275426524,12.712697417475495,12.730694392197528,12.647960512919992
2020-02-05,12.471151351928711,12.544462495001273,12.414130538197064,12.454859468908314,1828900,12.5484722350934,12.70322502274817,12.72555492605359,12.64620121778575
2020-02-06,12.430423736572266,12.544463822423502,12.389694801551185,12.520026772146782,1858600,12.537229520948529,12.692526933094213,12.719710744083663,12.644054178171686
2020-02-07,12.324531555175781,12.46300949891798,12.324531555175781,12.430426499028052,925700,12.516972571827315,12.678095741803293,12.711885413610238,12.640874848589638
2020-02-10,12.373403549194336,12.39784137755986,12.300092394617348,12.348966497668673,1133600,12.503299331576555,12.666147028367648,12.705182802433685,12.638213442625506
2020-02-11,12.381549835205078,12.458934740161327,12.308237901755987,12.37340389219076,1180000,12.491704141445938,12.65498635412598,12.698774228825197,12.635659575885004
2020-02-12,12.471151351928711,12.503734341129762,12.38154754899601,12.438568362727658,1287200,12.489746732920487,12.647777138353538,12.694266845124277,12.634022678134196
2020-02-13,12.373403549194336,12.479298474925356,12.340820554880164,12.422278429085523,1075700,12.478666429708472,12.63701738975906,12.687913116492,12.631429452970616
2020-02-14,12.389695167541504,12.438570046378523,12.340820288704485,12.381549224928694,1488500,12.47019297616876,12.627318479083863,12.682007810572188,12.62902413669769
2020-02-18,12.422277450561523,12.463006384455914,12.324528475318864,12.381548516667133,1809400,12.465629592777596,12.619277654435928,12.676864635126432,12.626966955741112
2020-02-19,12.2349271774292,12.446716265405167,12.218635290824944,12.446716265405167,2368900,12.443657934172988,12.604205086710174,12.668113398340347,12.623066062424577
2020-02-20,12.316384315490723,12.414133304878755,12.23166836931978,12.259364265891016,1603100,12.431536637155629,12.592917997642743,12.66114846600669,12.620014502753595
2020-02-21,12.291946411132812,12.340820514022328,12.218634479958684,12.316383462577571,1660100,12.418242329915362,12.58111519032863,12.653837534227009,12.61675014363299
2020-02-24,11.795055389404297,12.177906173789296,11.705452344905636,12.137177234711759,2937900,12.358891192723831,12.550289315782578,12.636831947200816,12.608574076426734
2020-02-25,11.184123039245605,11.852075584827048,10.964188022861855,11.811346647914544,5274600,12.24700851144019,12.49671416768309,12.608065434172,12.594400434265728
2020-02-26,10.915312767028809,11.36332950394682,10.915312767028809,11.143394495142601,3769500,12.120180345305773,12.43469842648096,12.574545579377084,12.577693094293222
2020-02-27,10.719815254211426,11.19226906132969,10.442859413451092,10.630212213840673,6113500,11.986812241392025,12.367448105999802,12.537818246205486,12.559206747625742
2020-02-28,10.646504402160645,10.85014833197605,10.442860472345238,10.483589413676308,5539600,11.85916387575094,12.299960117613953,12.500366486917468,12.540174883491762
2020-03-02,10.744251251220703,10.75239719322937,10.475441379652953,10.703523094856937,4188000,11.752981721033775,12.238951926775002,12.46559192779476,12.522304996603493
2020-03-03,10.424139022827148,11.015114061622464,10.32974739922614,10.826330031646132,3657900,11.626425273585525,12.16778279328685,12.4251671177954,12.501427723232585
2020-03-04,10.727836608886719,10.793500429107144,10.446303155815901,10.547261494667788,3442200,11.540845400757068,12.111314315467238,12.391556612668495,12.483780050453024
2020-03-05,10.30923080444336,10.653965497762869,10.112238544693508,10.653965497762869,3322100,11.423548772536714,12.04064437385846,12.350322438248195,12.46214274452258
2020-03-06,10.539053916931152,10.768877300688274,9.931663154185781,9.93987054509621,4575200,11.339311167240947,11.9817584735868,12.314455734855779,12.44300753230774
2020-03-09,9.389934539794922,10.161485571781721,9.381727149664856,9.849582046380085,5736300,11.153656250341326,11.880118319320452,12.256544424062495,12.412628696561345
2020-03-10,9.619759559631348,9.808542856963102,8.98774427842603,9.62796695050808,4322700,11.00757085122609,11.791476799332646,12.204330862390592,12.384838953905327
2020-03-11,8.667635917663574,9.439186467072997,8.585555722231298,9.398146369356857,5061500,10.784719905172517,11.668973235345623,12.13429729912867,12.347851859017348
2020-03-12,6.861874103546143,7.740128893287116,6.853666714740103,7.5020973968767946,5578900,10.411115543112864,11.480459543902507,12.029892879414165,12.293265015679326
2020-03-13,7.510307788848877,7.510307788848878,6.402230013962372,7.280484372118843,4960200,10.134848137944866,11.324767318214128,11.940396144947526,12.245673401482009
2020-03-16,5.778421878814697,6.714132526741827,5.770214096668278,6.566388534233725,4033600,9.719950398980089,11.107263575492583,11.818376852548855,12.181322640062435
2020-03-17,5.203863143920898,6.057493639332954,4.506184034931682,5.942581555859869,5991100,9.289846850879213,10.875757676215263,11.687396383071073,12.111895182389384
2020-03-18,3.972665548324585,4.941207803961352,3.8741694139343594,4.777048232289795,6588400,8.783448631588296,10.605048181003864,11.53462943584837,12.030907822846451
2020-03-19,4.432311534881592,4.514391298393121,3.677176927801157,4.021912325936763,6115500,8.369054622378133,10.362980077234365,11.393989477413383,11.95529989958312
2020-03-20,4.399481773376465,5.105368474946524,4.391273597331816,4.580057341097617,8114700,7.991000065330356,10.129117398651701,11.255484374363148,11.880117629670616
2020-03-23,5.253110885620117,5.32698249020504,4.112200991738813,4.2599445922959145,8792300,7.730248714881762,9.937901456964187,11.136625493397938,11.814177264058173
2020-03-24,6.394021511077881,6.55818108603487,5.778422517908221,5.778422517908221,6852300,7.602988981186154,9.798925772811785,11.042712543252986,11.76024536601857
2020-03-25,7.600591659545898,8.134110186240987,6.361186166902888,6.615633957999641,7564400,7.6027606648394634,9.712716591899397,10.974551733674627,11.718855776899439
2020-03-26,7.855041027069092,8.400871972725236,7.428226234077346,7.707297836266847,8239600,7.62678736600419,9.63986656974919,10.912779244434912,11.680409858990679
2020-03-27,7.428226470947266,7.674466173835602,7.067074697971189,7.38718639000347,4906400,7.607876804570197,9.553135585482448,10.843778199415354,11.638099576522587
2020-03-30,7.190194606781006,7.43643429823024,6.615635848582392,7.428226125867905,4491600,7.568097547637893,9.46047123337651,10.771430009462197,11.593841815629636
2020-03-31,7.5267229080200195,7.543138472286757,7.017827891358981,7.149155536590925,4205400,7.5641571057695245,9.38463796571547,10.707178383691065,11.553372970777799
2020-04-01,7.124530792236328,7.23944207419214,6.7715872084591355,6.7715872084591355,2992000,7.522287933052078,9.296006311853544,10.636234867028596,11.509304889399278
2020-04-02,6.35297966003418,7.214818168048362,6.238067989428019,7.026034904888979,4405200,7.4109252403837065,9.180593501978274,10.551417932236626,11.457998170699128
2020-04-03,5.671716690063477,6.352979283983514,5.261317499375534,6.352979283983514,6169800,7.2452863308293995,9.042990489746321,10.45479018486686,11.4004232305933
2020-04-06,6.451476097106934,6.607427853695348,5.983620827341691,5.983620827341691,3362800,7.169685356189165,8.941362474348699,10.375516638574585,11.351179975533736
2020-04-07,6.35297966003418,7.1245306225514025,6.254483942371756,6.976786654670576,5504700,7.091903861317261,8.839857265944207,10.295862440979723,11.301446639061103
2020-04-08,6.738755702972412,6.775691698021258,6.328356453784749,6.525347905528959,7335400,7.058270703379657,8.757461126219825,10.225424683791461,11.256046729249276
2020-04-09,7.50209903717041,7.818105884364425,7.017827766886093,7.017827766886093,4662000,7.1005400685025855,8.70823124037475,10.171497443264311,11.218694015895258
2020-04-13,7.067074298858643,7.592385583168545,6.927538501194674,7.502098036410727,2514500,7.097352852346019,8.643872144629022,10.110023717632517,11.177384366969521
2020-04-14,7.132739543914795,7.403603804130758,7.013724153050926,7.214819717649881,1696700,7.100723013447808,8.584612042640229,10.051067595380681,11.137139144849575
2020-04-15,6.861874103546143,7.091698211150424,6.623842607135821,6.746962832518328,2239300,7.077975498219078,8.51705369208752,9.98791524900772,11.09459919418984
2020-04-16,6.58280611038208,6.837253275237944,6.402230172798311,6.77158944025742,2815000,7.030816508901268,8.441200845746131,9.92048734527256,11.049705730669364
2020-04-17,6.7633795738220215,7.067074930353226,6.730547664542281,6.95216363926137,2402400,7.005346324608007,8.375403933121657,9.857970359699284,11.007055719158446
2020-04-20,6.67309045791626,6.886498209697913,6.443266755335028,6.541762460132496,1947000,6.973702908732603,8.308646541937131,9.794903430951104,10.963931686708275
2020-04-21,6.632051944732666,6.746964018738113,6.347234759568221,6.361188497153258,1971700,6.9411647216849905,8.242897734203623,9.732272708451728,10.920828405693593
2020-04-22,6.7633795738220215,6.984995548541109,6.623843763689513,6.812627829128862,2324700,6.924232802840899,8.184877414188659,9.673482745389753,10.87946075562522
2020-04-23,6.705923080444336,6.993202837402041,6.623842926235173,6.8126269678065015,1521800,6.903441400707893,8.126879205022215,9.614719187668062,10.837933017563719
